id	lastName	givenName1	givenName2	dateOfBirth	sex	isAlive	locality	postcode	originalContext	recordDate
1283	Rader	Evette	Stacia	2000-03-05	F	Y	Schofields	2762	null	2006-04-04
1284	Cushing	Donte	Dennis	1974-12-20	M	Y	Ashby (WA)	6065	null	2002-10-06
1285	Selman	Dale	Rosaline	1958-07-15	F	Y	Hemmant	4174	null	2017-05-24
1286	Heard	Mauricio	Humberto	1985-02-19	M	Y	Merrimac	4226	null	2015-05-18
1287	Hauer	Isabelle	Rowena	1957-09-15	F	Y	Wulguru	4811	null	2012-08-01
1288	Ellinger	Seth	Joseph	1972-07-22	M	Y	Richardson	2905	null	2000-08-15
1289	Dahl	Mitch	Jules	1950-05-09	M	Y	Robina	4226	null	2003-10-27
1290	Kellar	Virgie	Mirna	1968-02-13	F	Y	Somerville (Vic.)	3912	null	2005-02-12
1291	Shorts	Erwin	Darrell	1973-04-09	M	Y	Vivonne Bay	5223	null	2017-09-17
1292	Cusick	Micaela	Geralyn	2012-03-14	F	Y	Jamaica	International	null	2018-02-15
1293	Reavis	Saul	Blake	1990-03-20	M	Y	Caringbah	2229	null	2004-10-07
1294	Cunha	Blair	Ilse	1969-09-09	F	Y	India	International	null	1999-01-10
1295	Bever	Ben	Douglas	1934-08-08	M	Y	Manly Vale	2093	null	1999-01-10
1296	Sabo	Amado	Sydney	1993-09-28	M	Y	Ballarat East	3350	null	2004-01-17
1297	Stump	Delmer	Joesph	1986-10-07	M	Y	Chadstone	3148	null	2009-06-19
1298	Meissner	Leatrice	Viva	1993-11-28	F	Y	Templestowe	3106	null	2001-09-05
1299	Hamlet	Lavern	Ronny	1953-01-08	M	Y	Mexico	International	null	2005-01-22
1300	Flake	Tiffanie	Kylie	1972-05-24	F	Y	Nuriootpa	5355	null	2018-06-07
1301	Creel	Ivonne	Lavonda	1957-04-12	F	Y	Point Cook	3030	null	2004-08-18
1302	Schreiner	Elsie	Jackie	1967-05-22	F	Y	Rochedale	4123	null	2000-10-22
1303	Boldt	Randolph	Jake	1965-11-05	M	Y	Indooroopilly	4068	null	2017-12-08
1304	Nee	Georgina	Shanta	1993-06-20	F	Y	Budgewoi	2262	null	2004-06-28
1305	Hargraves	Rosalba	Dessie	1998-06-18	F	Y	Warburton (Vic.)	3799	null	2005-11-09
1306	Markham	Reid	Adrian	1964-05-04	M	Y	Indonesia	International	null	2000-07-23
1307	Prevost	Darryl	Jere	1977-10-11	M	Y	Frankston South	3199	null	2013-07-22
1308	Skillman	Kip	Elden	1987-07-21	M	Y	Dover Heights	2030	null	2000-10-14
1309	Record	Kendall	Una	1995-04-25	F	Y	Elizabeth South	5112	null	2010-06-27
1310	Bean	Octavio	Jeffry	1991-06-02	M	Y	North Rocks	2151	null	2017-12-02
1311	Fredette	Brain	Tory	1942-06-02	M	N	Epping (NSW)	2121	null	2006-07-02
1312	Guss	Rich	Jackie	1954-11-15	M	Y	Franklin (ACT)	2913	null	2006-06-15
1313	Durfee	Herman	Hobert	1989-10-14	M	Y	Murrumbeena	3163	null	2002-11-23
1314	Chaplin	Tressa	India	1991-06-09	F	Y	Coomba Bay	2428	null	2014-10-15
1315	Carder	Wilbert	Corey	1971-09-06	M	Y	Carlton (Vic.)	3053	null	2011-06-05
1316	Rachal	Jaunita	Rashida	1964-02-15	F	Y	Merrylands	2160	null	2001-10-08
1317	Curley	Viviana	Geneva	1943-07-01	F	N	Davoren Park	5113	null	2007-09-05
1318	Boland	Troy	Jae	1966-09-06	M	Y	Bonbeach	3196	null	2009-08-20
1319	Forsythe	Wiley	Todd	1990-05-03	M	Y	Fiji	International	null	2014-04-08
1320	Ahearn	Dusty	Hollis	1942-11-25	M	Y	Bull Creek (WA)	6149	null	2003-03-09
1321	Byrd	Mimi	Suzanne	1986-11-22	F	Y	Moorabbin Airport	3194	null	2016-07-09
1322	Dukes	Jeffrey	Marshall	1968-02-14	M	Y	Wantirna South	3152	null	2014-10-16
1323	Mullinax	Tiffanie	Helene	1940-04-18	F	Y	Mount Duneed	3216	null	2008-03-07
1324	Mccormick	Vergie	Rashida	1991-07-20	F	Y	Taylors Lakes	3038	null	2003-09-28
1325	Brisco	Ike	Rhett	1976-05-09	M	Y	Logan Village	4207	null	2011-12-09
1326	Mease	Charlotte	Angelique	1976-04-02	F	Y	Gaythorne	4051	null	2007-05-22
1327	Vaillancourt	Willie	Marilee	1952-07-08	F	Y	Bentleigh	3204	null	2012-11-15
1328	Courtney	Deloris	Cristine	1968-10-13	F	Y	Hillarys	6025	null	2015-09-19
1329	Hackbarth	Salvador	Wilfred	1953-05-28	M	Y	Gulliver	4812	null	2003-11-12
1330	Heintz	Edmond	Maurice	1997-02-14	M	Y	Morley	6062	null	2002-12-15
1331	Confer	Adelina	Natividad	1957-07-09	F	Y	San Isidore	2650	null	2004-09-05
1332	Mcfall	Terrence	Doyle	1980-12-17	M	Y	Salisbury Park	5109	null	2014-12-26
1333	Geddes	Vicente	Gerry	1978-03-25	M	Y	Bannister (NSW)	2580	null	2006-11-04
1334	Pascua	Berta	Debbie	1989-04-05	F	Y	Kallaroo	6025	null	2007-08-19
1335	Rudy	Marlin	Sammy	1973-09-02	M	Y	Glenelg North	5045	null	2008-02-24
1336	Coke	Tony	Reyes	2002-02-28	M	Y	Red Head	2430	null	2011-06-08
1337	Rue	Jermaine	Jackson	1958-09-12	M	Y	Lower Inman Valley	5211	null	2001-02-04
1338	Channell	Chadwick	Edwin	1956-09-09	M	Y	Lysterfield	3178	null	2011-06-09
1339	Hazel	Amalia	Daniel	1977-07-28	F	Y	Camberwell (Vic.)	3124	null	2004-02-06
1340	Hawn	Jasper	Bill	1985-09-16	M	Y	Munster	6166	null	2006-03-22
1341	Berge	Keven	Cliff	1994-10-18	M	Y	Georges Hall	2198	null	2015-04-17
1342	Kuhlman	Jacklyn	Freida	1975-04-12	F	Y	Sippy Downs	4556	null	2000-10-24
1343	Millwood	Hannah	Lorine	1987-10-21	F	Y	Melton South	3338	null	2003-06-01
1344	Griffith	Lorelei	Lorene	2003-12-15	F	Y	Bangor (NSW)	2234	null	2015-05-22
1345	Grimaldi	Ronny	Marion	1983-12-20	M	N	Kewdale	6105	null	1999-10-13
1346	Deford	Vince	Keith	1979-04-26	M	N	Randwick	2031	null	2013-12-12
1347	Elliott	Colin	Ashley	1991-05-25	M	Y	Tarragindi	4121	null	2000-06-06
1348	Senter	Delmer	Cristobal	2003-12-07	M	Y	Greensborough	3088	null	2014-05-13
1349	Roesler	Broderick	Miguel	1943-02-16	M	N	Dynnyrne	7005	null	2011-12-03
1350	Cooper	Migdalia	Candance	1968-10-16	F	Y	Surry Hills	2010	null	2000-05-25
1351	Shockey	Jody	Louis	1939-01-12	M	N	Bankstown	2190	null	2008-04-15
1352	Rogers	Tracy	Dylan	1955-10-25	M	Y	Bankstown Aerodrome	2200	null	2009-12-20
1353	Roebuck	Raymundo	Bud	2005-03-02	M	Y	Babinda (Qld)	4861	null	2009-05-03
1354	Campanella	Betty	Frances	1975-08-04	F	Y	Yarra Junction	3797	null	2006-05-05
1355	Canfield	Coleman	Long	1980-04-10	M	Y	Collaroy (NSW)	2097	null	2001-07-05
1356	Corrado	Sanjuana	Lashawn	1952-01-03	F	Y	Watson	2602	null	2007-05-16
1357	Littlefield	Nathanial	Russel	1939-12-01	M	Y	St Helens Park	2560	null	1999-12-23
1358	Remy	Wilmer	Charlie	1984-12-26	M	Y	Dennington	3280	null	2013-03-18
1359	Ricks	Alida	Brigette	1982-12-02	F	N	Figtree	2525	null	2007-04-15
1360	Wilder	Chrissy	Chastity	1994-06-20	F	Y	Sunshine North	3020	null	2007-10-12
1361	Romans	Herb	Antione	1979-10-22	M	Y	East Fremantle	6158	null	2007-01-21
1362	Marlowe	Charles	Marlin	1956-01-19	M	N	Klemzig	5087	null	2018-11-04
1363	Stack	Leo	Royal	1978-05-25	M	N	South Hobart	7004	null	2018-12-27
1364	Sharp	Lana	Misti	1986-12-04	F	Y	Woronora Heights	2233	null	2004-02-04
1365	Schutz	Odell	Frankie	1986-07-22	M	Y	Boronia	3155	null	2000-01-15
1366	Wilkie	Barney	Adrian	1968-11-14	M	Y	Tallegalla	4340	null	2001-03-10
1367	Minor	Lindsay	Delphia	1987-02-06	F	Y	Point Cook	3030	null	2014-12-10
1368	Crouch	Clare	Vernell	1963-06-18	F	Y	Kallangur	4503	null	2006-04-09
1369	Pitcher	Rubin	Christopher	1961-07-03	M	Y	Buderim	4556	null	2016-08-28
1370	Lally	Emmitt	Lucien	1942-02-17	M	Y	Cyprus	International	null	1999-05-16
1371	Everette	Krystle	Suzan	1946-08-25	F	Y	North Toowoomba	4350	null	2010-01-28
1372	Endsley	Enid	Katina	1979-02-26	F	Y	France	International	null	2015-05-20
1373	Seaver	Tommie	Susie	1980-03-05	F	Y	Strathbogie	3666	null	2015-06-09
1374	Hope	Mallory	Alba	2001-02-12	F	Y	Coromandel Valley	5051	null	2013-01-11
1375	Martz	Jeanna	Della	1962-07-28	F	N	Keilor East	3033	null	2001-03-21
1376	Bales	Benita	Cherry	2003-01-19	F	Y	Kuraby	4112	null	2017-02-12
1377	Janes	Melvin	Eduardo	1955-04-19	M	N	Pacific Pines	4211	null	2017-09-17
1378	Parkins	Fran	Becky	1980-08-26	F	Y	Emu Creek (Vic.)	3551	null	2015-06-23
1379	Mantooth	Kristie	Kecia	1967-04-17	F	Y	Fraser	2615	null	2003-03-11
1380	Wynne	Bob	Johnson	1974-01-26	M	Y	Seven Hills (Qld)	4170	null	2003-11-02
1381	Fanning	Jess	Harrison	1979-09-05	M	Y	Bonnyrigg Heights	2177	null	2013-11-20
1382	Mckissick	Jannie	Caridad	1984-10-08	F	Y	Springfield (Tas.)	7260	null	2018-09-15
1383	Berk	Jan	Lesli	1987-04-13	F	Y	Bilambil	2486	null	2017-11-07
1384	Greenhalgh	Oscar	Kurtis	1950-01-10	M	Y	Lilyfield	2040	null	2014-05-03
1385	Broomfield	Danny	Fermin	1961-10-02	M	Y	Lalor	3075	null	2017-07-23
1386	Ellington	Noemi	Jasmin	1994-03-02	F	Y	Boodarie	6722	null	2004-09-11
1387	Settles	Valarie	Katherine	1938-11-15	F	N	Banksia Grove	6031	null	2002-01-10
1388	Cromer	Lovie	Li	1996-03-27	F	Y	Junction Village	3977	null	2004-01-26
1389	Shear	Osvaldo	Guy	1950-06-16	M	Y	Forrest (ACT)	2603	null	2017-12-01
1390	Haugen	Francine	Terri	1968-09-10	F	Y	Dudley	2290	null	2006-02-24
1391	Berthiaume	Fabian	Ken	1947-09-13	M	Y	Coburg	3058	null	2002-07-03
1392	Smidt	Mavis	Jaunita	1973-05-07	F	Y	Grants Beach	2445	null	2001-02-19
1393	Deweese	Alvaro	Miguel	1973-10-26	M	Y	Bella Vista	2153	null	2013-05-14
1394	Pal	Cristy	Yasmin	1950-03-11	F	Y	Essendon	3040	null	2018-12-11
1395	Higbee	Philomena	Idella	1963-03-26	F	Y	Caulfield East	3145	null	2018-09-19
1396	Bullington	Willie	Donn	1967-04-07	M	Y	Heathridge	6027	null	2009-05-28
1397	Milford	Vincent	William	1949-06-03	M	Y	Mascot	2020	null	2006-07-24
1398	Candela	Stacy	Ima	1973-10-17	F	Y	Coolaroo	3048	null	1999-09-02
1399	Hazzard	Cara	Malissa	1979-12-13	F	Y	Beachmere	4510	null	2003-10-05
1400	Rowley	Harold	Andre	1981-11-22	M	Y	Bayview Heights	4868	null	2001-10-18
1401	Hollander	Lola	Millie	1989-12-22	F	Y	Moffat Beach	4551	null	2011-05-03
1402	Georges	Winnie	Gerda	1965-02-24	F	N	Solomon Islands	International	null	2002-06-10
1403	Spindler	Fern	Elvia	1950-02-19	F	Y	Glengowrie	5044	null	2012-01-27
1404	Alleman	Lyman	Shaun	1977-05-24	M	Y	Mill Park	3082	null	2007-07-26
1405	Harty	Emory	Louie	2000-12-22	M	Y	Tullimbar	2527	null	2008-05-05
1406	Peel	Ladonna	Ashley	1988-01-18	F	Y	Pendle Hill	2145	null	2011-02-23
1407	Sonnier	Efrain	Nolan	1968-11-27	M	Y	Mickleham	3064	null	2013-02-23
1408	Caywood	Fermin	Millard	1977-11-28	M	Y	Dumaresq Island	2430	null	2015-01-18
1409	Gadd	Roxane	Kelli	2013-05-19	F	Y	Noosaville	4566	null	2017-10-02
1410	Swartz	Sydney	Basil	1970-04-22	M	Y	Ermington	2115	null	2012-08-10
1411	Burnette	Joann	Jesica	1975-05-11	F	Y	Sandgate (NSW)	2304	null	2001-12-05
1412	Davie	Damien	Thomas	1951-07-01	M	N	Maiden Gully	3551	null	2012-07-14
1413	Cornell	Sean	Bernie	1945-03-16	M	Y	Faulconbridge	2776	null	2011-08-11
1414	Malek	Shantell	Eugenia	1989-01-23	F	Y	Don	7310	null	2006-08-15
1415	Ebel	Maxwell	Kurt	2007-04-12	M	Y	Anstead	4070	null	2017-02-21
1416	Manson	Jonathon	Bennie	1993-06-28	M	Y	Chad	International	null	2007-12-18
1417	Bolt	Vicky	Estela	1980-04-20	F	Y	Oxford Falls	2100	null	2015-04-06
1418	Barry	Ambrose	Tyree	2003-12-07	M	Y	Logan Central	4114	null	2013-07-19
1419	Christensen	Eloy	Stewart	1995-01-06	M	Y	Hughesdale	3166	null	2014-01-17
1420	Brammer	Trevor	Valentine	1955-08-05	M	Y	Waikiki	6169	null	2010-10-17
1421	Holl	William	Cortney	1937-10-16	F	Y	Drouin East	3818	null	2005-08-11
1422	Carlyle	Lori	Asia	1978-07-18	F	Y	Niger	International	null	2008-01-27
1423	Pitman	Oma	Winona	2003-10-28	F	Y	Bellfield (Banyule - Vic.)	3081	null	2010-10-10
1424	Aaron	Kitty	Davida	1960-11-25	F	Y	Guadeloupe	International	null	2013-10-05
1425	Gilbertson	Tangela	Lue	1941-09-27	F	Y	Merewether	2291	null	2005-05-14
1426	Walkup	Roger	Stacy	1955-03-28	M	Y	Echuca West	3564	null	2007-06-10
1427	Dagostino	Franklyn	Francisco	1981-10-01	M	Y	Ellalong	2325	null	2010-06-09
1428	Xavier	Melodie	Rosalie	1942-06-04	F	Y	Wildwood	3429	null	2005-10-09
1429	Moreau	Dane	Stanley	1945-09-19	M	Y	Peppermint Grove	6011	null	2000-08-27
1430	Tutor	Roberto	Joesph	1953-09-21	M	Y	Maribyrnong	3032	null	2005-03-25
1431	Hostetler	Daryl	Antony	1938-06-18	M	N	Kialla West	3631	null	2000-11-13
1432	Wojcik	Scot	Faustino	1964-06-12	M	Y	Findon	5023	null	2004-11-13
1433	Reavis	Bernadine	Inge	1941-12-28	F	N	Sandhurst	3977	null	2005-08-27
1434	Newland	Caitlyn	Coral	1997-05-28	F	Y	Miami	4220	null	2009-09-26
1435	Gartner	Myong	Marcy	2012-08-19	F	Y	Arumbera	0870	null	2018-10-27
1436	Welton	Felipe	Nathan	1990-03-23	M	Y	North Epping	2121	null	2011-02-09
1437	Rourke	Sammie	Andy	2004-03-16	M	Y	Auburn (NSW)	2144	null	2011-08-26
1438	Gustafson	Kenneth	Alexis	1976-07-06	M	Y	Coburg North	3058	null	2001-09-22
1439	Bernier	Twila	Kylie	1997-03-07	F	Y	North Shore (Vic.)	3214	null	2016-04-10
1440	Lacasse	Rickie	Jamaal	1998-09-05	M	Y	Wilmot	7310	null	2009-10-22
1441	Miles	Meghan	Edna	1961-01-04	F	Y	Winston Hills	2153	null	1999-04-09
1442	Hauge	Julianne	Willie	1953-06-07	F	Y	Park Avenue	4701	null	2009-09-11
1443	Harris	Mariana	Yolanda	1983-08-11	F	Y	Rowville	3178	null	2002-07-08
1444	Proulx	Dannie	Collin	1996-10-08	M	Y	Craigieburn	3064	null	2009-10-13
1445	Troupe	Elmo	Graham	1951-08-08	M	Y	Willetton	6155	null	1999-06-10
1446	Danley	Michel	Leonel	2000-02-21	M	Y	Willoughby East	2068	null	2015-11-04
1447	Wu	Shad	Gino	1961-03-06	M	Y	Rookwood (NSW)	2141	null	2003-03-08
1448	Michel	Charlie	Dexter	1964-07-15	M	Y	West Wodonga	3690	null	1999-04-04
1449	Sher	Beatrice	Jeraldine	2000-02-20	F	Y	Everton Park	4053	null	2010-03-12
1450	Coffee	Rubin	Gene	1949-02-05	M	Y	France	International	null	2007-08-06
1451	Clay	Silvia	Lonnie	2000-06-22	F	Y	Oakwood (Qld)	4670	null	2004-07-22
1452	Mulvihill	Helen	Melodie	2005-05-01	F	Y	Doveton	3177	null	2010-10-08
1453	Kremer	Kim	Megan	1963-01-14	F	Y	Guthalungra	4805	null	2013-07-09
1454	Hayward	Mervin	Wendell	1967-01-05	M	Y	Lesley	6111	null	2006-10-21
1455	Dickey	Derick	Claude	2001-07-26	M	Y	Balmain	2041	null	2005-04-27
1456	Donovan	Odell	Clinton	1975-07-02	M	Y	Hawthorn East	3123	null	2002-10-12
1457	Statler	Joshua	Ellsworth	1946-06-24	M	Y	Worongary	4213	null	2000-06-26
1458	Dear	Ariel	Paulina	1961-10-09	F	Y	Clemton Park	2206	null	2016-12-25
1459	Sweeten	Cedric	Cesar	1936-01-01	M	N	Heidelberg Heights	3081	null	2000-12-18
1460	Barden	Felton	Lucas	1993-11-17	M	Y	France	International	null	2015-10-25
1461	Trautman	Minerva	Catharine	1978-10-07	F	Y	Carseldine	4036	null	2014-10-15
1462	Huynh	Grant	Willian	1979-12-16	M	Y	Colac	3250	null	2000-11-15
1463	Schmid	Lindy	Penelope	1974-11-24	F	Y	Stockton (NSW)	2295	null	2013-04-26
1464	Vogel	Jason	Emanuel	1964-12-13	M	Y	Great Britain	International	null	2001-05-06
1465	Peart	Quinton	Courtney	1984-12-11	M	Y	Guildford (NSW)	2161	null	2012-10-05
1466	Standish	Colby	Joesph	2003-07-15	M	Y	Burwood (NSW)	2134	null	2008-04-08
1467	Keefer	Brenda	Nakia	1977-06-05	F	Y	Flora Hill	3550	null	2002-12-19
1468	Eckhardt	Aracely	Ina	1964-12-25	F	Y	Langwarrin	3910	null	2005-08-01
1469	Lindstrom	Gavin	Wilburn	1995-01-04	M	Y	Holt	2615	null	2017-12-02
1470	Rao	Kaitlyn	Tera	1963-04-25	F	Y	Ingleburn	2565	null	2012-02-16
1471	Hollman	Jerri	Yesenia	2003-08-06	F	Y	Huntingdale (WA)	6110	null	2013-02-15
1472	Bartsch	Erasmo	Ignacio	1947-02-24	M	Y	Jannali	2226	null	2005-04-22
1473	Templin	Marti	Janell	1943-12-13	F	N	Ocean Grove	3226	null	2005-09-25
1474	Conners	Sammy	Bud	1944-07-22	M	Y	Lavington	2641	null	2004-04-26
1475	Prichard	Deshawn	Clarence	1937-06-06	M	N	Noosaville	4566	null	2006-02-08
1476	Witter	Irving	Alton	1968-05-07	M	Y	St Clair (Penrith - NSW)	2759	null	2010-05-04
1477	Brumley	Otto	Tuan	1951-04-05	M	Y	Prahran	3181	null	2006-08-17
1478	Grafton	Gustavo	Brant	1982-04-05	M	Y	Belmore	2192	null	2016-06-04
1479	Shriver	Delbert	Gerald	1963-11-04	M	Y	Bald Hills (Qld)	4036	null	2000-01-15
1480	Currie	Ricardo	Frankie	1991-12-11	M	Y	Blacktown	2148	null	2016-04-09
1481	Kilgore	Rigoberto	Jefferey	1988-11-17	M	Y	Wentworthville	2145	null	2003-07-20
1482	Ogilvie	Brice	Bernardo	1942-02-08	M	N	Avoca Beach	2251	null	2011-01-16
1483	Freeman	Alonzo	Hans	2003-11-21	M	Y	Marrickville	2204	null	2011-08-16
1484	Rice	Rebeca	Kara	1991-12-17	F	Y	Yourdamung Lake	6225	null	2001-06-24
1485	Jonas	Kent	Oswaldo	1952-04-14	M	Y	Mysterton	4812	null	2003-11-24
1486	Ehrlich	Allison	Nona	1956-01-01	F	Y	Cairns City	4870	null	2007-01-13
1487	Martel	Maxwell	Ismael	2006-12-11	M	Y	Tunisia	International	null	2012-09-18
1488	Hoey	Jarvis	Hans	1962-04-17	M	Y	Wembley Downs	6019	null	2005-06-02
1489	Fulks	Blanch	Carly	1992-12-17	F	Y	Kirkwood	4680	null	2004-06-22
1490	Stambaugh	Wilton	Cedric	1942-05-21	M	Y	Maida Vale	6057	null	2000-06-19
1491	Haile	Cassandra	Elouise	1953-03-02	F	N	Newport (NSW)	2106	null	2018-08-10
1492	Sorensen	Robin	Antone	1955-07-04	M	Y	Donvale	3111	null	2009-08-16
1493	Ogletree	Cortez	Tim	2012-02-20	M	Y	Guadeloupe	International	null	2016-04-21
1494	Ragsdale	Tawanna	Ashely	2001-11-18	F	Y	Fitzroy (Vic.)	3065	null	2018-04-08
1495	Buckley	Cedrick	Judson	1961-10-21	M	Y	China	International	null	2001-10-24
1496	Gentle	Lilia	Charissa	1977-02-23	F	Y	Redbank Plains	4301	null	2010-08-26
1497	Lamoreaux	Carmine	Tyron	1989-05-22	M	Y	Blaxland (NSW)	2774	null	2006-05-15
1498	Merriam	Beverly	Rosina	1971-07-21	F	Y	Stirling (WA)	6021	null	1999-12-23
1499	Francis	Joe	Alfredo	1939-08-25	M	Y	Cedar Creek (Gold Coast - Qld)	4207	null	2006-03-21
1500	Ault	Nathalie	Racheal	1982-08-16	F	Y	Tootgarook	3941	null	2016-05-13
1501	Bellinger	Royce	Amos	2006-07-22	M	Y	Brunswick West	3055	null	2013-05-10
1502	Meagher	Roma	Dinah	1979-12-15	F	N	Thornlie	6108	null	2010-12-05
1503	Trawick	Otilia	Rosalyn	1945-10-27	F	Y	North Parramatta	2151	null	1999-04-21
1504	Wilkins	Beverley	Elizebeth	1984-03-22	F	Y	Younghusband	5238	null	2004-12-20
1505	Han	Armand	Zack	1951-09-21	M	Y	Higgins	2615	null	2014-02-17
1506	Mathias	Naomi	Stacia	1988-12-28	F	Y	Forest Glen (Qld)	4556	null	2007-03-24
1507	Swingle	Pasquale	Austin	1998-05-12	M	Y	Forest Hill (Vic.)	3131	null	2012-08-17
1508	Ayotte	Maxie	Adele	1961-04-02	F	Y	Hampton East	3188	null	2010-12-06
1509	Creamer	Moses	Hollis	1945-05-06	M	Y	Airds	2560	null	2000-06-27
1510	Arsenault	Gustavo	Adalberto	1963-07-14	M	Y	Willetton	6155	null	2002-07-09
1511	Thames	Bonita	Haydee	1997-02-01	F	Y	Heathmont	3135	null	2009-05-27
1512	Eaton	Ashlee	Erin	1980-06-27	F	Y	Alexandra Hills	4161	null	2006-08-27
1513	Plum	Irvin	Cyrus	1979-04-23	M	Y	Warrandyte South	3134	null	2003-07-18
1514	Brammer	Rudolf	Davis	1994-08-15	M	Y	Mont Albert	3127	null	2000-09-11
1515	Penney	Reginald	Johnathon	1979-01-20	M	Y	Royalla	2620	null	2002-03-23
1516	Cullison	Gino	Jewell	1947-05-05	M	Y	Strathmerton	3641	null	2012-09-08
1517	Holleman	Agatha	Catrina	1947-08-13	F	Y	Dianella	6059	null	2002-12-24
1518	Petri	Enrique	Gilbert	1951-10-22	M	Y	Hawthorn (Vic.)	3122	null	2007-01-21
1519	Johannes	Lois	Francesca	1978-12-24	F	Y	Harristown	4350	null	2001-03-20
1520	Kang	Marlin	Duncan	1961-01-05	M	N	Greendale (Liverpool - NSW)	2745	null	2013-12-20
1521	Massie	Shauna	Jaqueline	1960-11-24	F	Y	Merrylands	2160	null	2014-01-08
1522	Cherry	Leanne	Yolanda	1990-07-27	F	N	Rockley	2795	null	2014-05-01
1523	Eudy	Clifton	Elmer	1990-09-03	M	Y	Beaumaris (Vic.)	3193	null	2004-01-13
1524	Edwards	Francesco	Cyrus	1960-09-10	M	Y	Miller	2168	null	2015-12-09
1525	Carpentier	Mohammed	Percy	1974-09-12	M	Y	Queens Park (NSW)	2022	null	2005-10-03
1526	Loggins	Claudia	Fanny	1963-02-05	F	Y	Greenlands (Qld)	4380	null	2013-06-11
1527	Bates	Lino	Damon	1988-09-18	M	Y	Notting Hill	3168	null	2011-02-18
1528	Carberry	Mariano	Rigoberto	1988-12-14	M	Y	Heidelberg West	3081	null	2008-09-11
1529	Haddix	Toni	Eulalia	1985-05-26	F	Y	Tolga	4882	null	1999-10-11
1530	Bierman	Li	Leslee	1980-12-10	F	Y	Dulwich Hill	2203	null	2018-08-10
1531	Lowther	Roslyn	Helene	1945-11-28	F	N	Georgia	International	null	2012-06-01
1532	Raimondi	Cristopher	Geraldo	1956-12-15	M	N	Waterways	3195	null	2012-03-16
1533	Engstrom	Pat	Hazel	1959-07-11	F	Y	Iraq	International	null	2004-10-16
1534	Dion	Clark	Pasquale	1980-03-22	M	Y	Chatswood	2067	null	2011-11-14
1535	Quinlan	Lynnette	Vonda	1942-03-16	F	N	Port Augusta West	5700	null	2005-07-12
1536	Nay	Georgina	Arlene	1981-06-11	F	Y	West Rockhampton	4700	null	2014-08-26
1537	German	Monroe	Hosea	1964-09-03	M	N	Mount Claremont	6010	null	2018-03-02
1538	Deaton	Domenic	Amos	1963-01-17	M	Y	Lathlain	6100	null	2006-11-06
1539	Latour	Mercy	Madelyn	1958-09-05	F	Y	Rosemeadow	2560	null	2001-04-20
1540	Ruby	Avery	Robt	2004-01-15	M	Y	Liberia	International	null	2010-07-25
1541	Ligon	Adolph	Otto	1942-10-06	M	Y	Greensborough	3088	null	2004-03-11
1542	Carlton	Dora	Chloe	1958-02-15	F	Y	Atwell	6164	null	2009-06-21
1543	Walling	Zaida	Mable	1990-09-21	F	Y	Carlingford	2118	null	2012-07-27
1544	Toomey	Will	Fidel	1950-10-08	M	Y	Hope Valley (SA)	5090	null	2002-05-02
1545	Leaman	Perry	Theo	1984-06-24	M	Y	Shoalwater (WA)	6169	null	2002-12-20
1546	Forester	Rosario	Loren	1980-01-14	M	Y	Thailand	International	null	2015-02-13
1547	Christy	Rosita	Ivy	1964-10-14	F	Y	Macquarie Fields	2564	null	2001-02-16
1548	Shutt	Mellissa	Aletha	1985-05-01	F	Y	Reservoir (Vic.)	3073	null	1999-12-02
1549	Helm	Grover	Barney	1975-07-26	M	Y	Preston (Vic.)	3072	null	2009-07-24
1550	Redfern	Lincoln	Lawerence	1962-08-22	M	Y	Rockville	4350	null	2004-08-11
1551	Housley	Terra	Carissa	1968-09-26	F	Y	Waratah (NSW)	2298	null	2001-09-27
1552	Tichenor	Blanch	Zoe	1941-08-17	F	N	Croydon Park (SA)	5008	null	2002-01-08
1553	Lenhart	Reva	Rhea	1965-03-07	F	Y	Berriedale	7011	null	2018-06-06
1554	Backman	Jeanette	Ninfa	1944-04-06	F	Y	Wandana Heights	3216	null	2004-03-13
1555	Jaques	Roxanne	Augustine	2001-07-10	F	Y	Eimeo	4740	null	2012-12-01
1556	Benbow	Alyssa	Devon	1963-11-07	F	Y	Glandore	5037	null	2003-11-12
1557	Goggins	Amparo	Esperanza	1964-02-23	F	Y	Cherrybrook	2126	null	2001-08-13
1558	Fondren	Jessie	Ronna	2010-09-06	F	Y	South Africa	International	null	2016-05-20
1559	Tomasello	Sidney	Iona	1985-05-12	F	Y	Merewether Heights	2291	null	1999-05-18
1560	Garman	Evelyn	Kassandra	1976-04-21	F	Y	Bellevue (WA)	6056	null	2014-06-12
1561	Lebaron	Jason	Shad	1948-10-11	M	Y	Hoxton Park	2171	null	2005-03-12
1562	Hollman	Tracy	Trudy	1967-01-17	F	Y	Orange Creek	4715	null	2000-03-10
1563	Yearwood	Selma	Linette	1946-12-07	F	N	Parafield Gardens	5107	null	2010-07-09
1564	Armand	Murray	Steven	1964-01-17	M	Y	Mount Eliza	3930	null	2005-02-09
1565	Gaskins	Ricky	Jan	1979-08-14	M	Y	Carina Heights	4152	null	2007-10-09
1566	Baines	Rhett	Sung	1971-02-19	M	Y	Mutawintji	2880	null	2005-06-02
1567	Daw	Dirk	Jamie	1952-03-05	M	N	Lawn Hill	4825	null	2018-11-03
1568	Theis	Mike	Karl	1994-01-07	M	Y	Mount Martha	3934	null	2008-11-01
